restaurant_name,category
팔당충무김밥국수,분식
오레노카츠,분식
쏭스핫도그,분식
온복,분식
24시옥이네,분식
연예인도시락청년컵밥,분식
오장동함흥냉면,분식
카츠라,분식
너무한육회연어,분식
맛자랑24시찜닭닭도리,분식
신림백순대전주집,분식
명동칼국수샤브샤브,분식
마마롤,분식
행복담은분식,분식
명동할머니김밥 국수,분식
김밥천국CAFE,분식
제일호프치킨,분식
얌샘김밥,분식
역삼골목냉면,분식
24시엄지네집,분식
마미스피크닉,분식
미소야,분식
신촌떡볶이,분식
 33돼지야 숯불돼지갈비 냉면,분식
24시엄지네제육정식 오징어정식,분식
떠빱,분식
돈기부여,분식
유캔두잇,분식
배떡,분식
역삼가야밀면,분식
대치사월에보리밥,분식
밥 ,분식
마초야,분식
퐈이어스시,분식
종로계림닭도리탕원조,분식
잇츠카츠,분식
유가네닭갈비,분식
호우양꼬치,분식
101DELI COFFEE,분식
토바기김밥,분식
선릉냉면 칼국수,분식
1961강남메밀 돈까스,분식
레몬그라스타이,분식
홀딱반한떡볶이와닭갈비,분식
버텍스미국식덮밥,분식
오니기리와이규동,분식
분식카페그림,분식
무교동낙지,분식
감동곱창,분식
우주최강도시락,분식
행복담은야식,분식
행복담은오므라이스,분식
더볶이,분식
둘둘치킨,분식
모듬전치즈전전문왕빈자삼파전,분식
1961강남메밀 돈까스,분식
생생돈까스,분식
썬더볼드,분식
죠샌드위치,분식
친친마라탕,분식
임정호스시,분식
대치동영지,분식
인생아구찜,분식
북촌손만두,분식
지구당,분식
삼삼가마솥돈까스 칡불냉면,분식
삼성동가붕황태마을,분식
이광진식겁라면순두부,분식
요기야,분식
송파만두,분식
송파만두,분식
밀플랜비,분식
88제육 막국수,분식
팔당냉면,분식
곰바로곰탕,분식
심풀Coffee Waffle,분식
롱이네분식,분식
맛들의축제,분식
달빛과일,분식
모어댄마이쥬스,분식
스파게티스토리,분식
반월당닭강정,분식
푸드카페김밥천국,분식
포아당,분식
행복한밥상,분식
반포식스,분식
토핑스,분식
놀란치킨,분식
1인쌀국수 나시고랭전문점,분식
떡참떡볶이참잘하는집,분식
호면왕,분식
반포식스,분식
푸드차지,분식
안방,분식
연가츠,분식
매운닭발,분식
마유유마라탕,분식
오모야,분식
명동칼국수샤브샤브,분식
포메인,분식
깜닭치킨,분식
남순남순대국,분식
리꼬리꼬,분식
명동할머니국수,분식
구좌리얼크니손칼국수,분식
밀샵,분식
웰돈카츠,분식
제주부린식탁,분식
연돈볼카츠,분식
중리중화요리전문점,분식
꼭그닭,분식
아이해브어드림키친,분식
구이마마,분식
순살만1등치킨,분식
자유로운식탁초밥 돈까스 짬뽕,분식
북한식손만두전문점,분식
부산아지매국밥,분식
프란츠카프카바베큐,분식
칙피스,분식
행복담은돈가스,분식
문경메밀냉면,분식
파스타레토,분식
청담소반,분식
듀례술,분식
강남골목냉면,분식
봉구스밥버거,분식
막,분식
가득드림,분식
형제닭발,분식
메밀밭,분식
비앤샵푸드,분식
종로면옥,분식
인생식당쪽갈비 치킨,분식
닭장수후라이드,분식
걸신맛집,분식
황금족발보쌈 샐러드 냉면,분식
국밥진정성,분식
전봇대,분식
미인이자카야포차,분식
UFO유에프오버거,분식
울엄마네분식,분식
달애식당,분식
북촌손만두,분식
쉬즈베이글,분식
진돈까스반포식당,분식
금복주류,분식
숲속에밀밭,분식
용짜장,분식
압구정후랜드김밥집,분식
이치비파스타 카레,분식
제이에스테이블,분식
논현동옛날돈가스,분식
유채라멘,분식
병천순대,분식
쉽게먹자이지바이트,분식
장터식당,분식
장씨네주방,분식
대박낙지,분식
송담추어탕,분식
마녀샐러드n샌드위치,분식
행복한탕쿡,분식
팔각도,분식
달리는려석들공유주방,분식
골라먹는덮밥 국밥,분식
빨강포차,분식
이대성의진면목,분식
아리수,분식
루나리치,분식
통큰비빔밥,분식
포25,분식
신라마라탕,분식
팔당푸드,분식
영광상회,분식
을지로만선호프,분식
화포식당,분식
원조마라 꿔바로우,분식
스타마라탕,분식
청춘식당미래소년,분식
교대마라샹궈,분식
삐에로와인,분식
꼬끄더그릴,분식
꼬꾸이누룽지통닭,분식
크래프트리퍼블릭,분식
고메찬,분식
매일향,분식
목로,분식
배달의라멘,분식
청담골뱅이치킨전문점,분식
미락와규,분식
삼다연,분식
국민우동,분식
인정식혜,분식
명동칼국수샤브샤브,분식
동경규동,분식
분식문방구,분식
동백김밥,분식
싸다김밥,분식
소담분식,분식
소담김밥,분식
갈현동치떡,분식
그우동집,분식
싸다김밥,분식
싸다김밥,분식
배떡,분식
명인만두,분식
싸다김밥,분식
벌떡떡볶이,분식
길동우동,분식
미나다,분식
반포식스딜리버리,분식
박군떡볶이,분식
호돌이떡볶이,분식
동대문엽기떡볶이,분식
계란폭탄비오키친키토김밥,분식
오마뎅리더스원점,분식
도산분식,분식
리김밥,분식
다옴김밥,분식
북촌손만두,분식
호돌이떡볶이,분식
88노가리,분식
유캔두잇,분식
찰바당황태와막국수,분식
김밥마는형님,분식
인정국물떡볶이,분식
카페365,분식
도구수산,분식
누올리언스 NuOrleans ,분식
남도분식,분식
신떡순신천할매떡볶이,분식
배달육회육회한가득,분식
이공족발 비빔국수,분식
타코야끼 꼬치닭,분식
마미떡,분식
옛날오백치킨,분식
남포수제비,분식
로라방앗간,분식
백종원의역전우동 덮밥,분식
쿠상함바그,분식
블리스버거,분식
쌀똑핫도그 떡볶이,분식
바바인디아,분식
우기식당,분식
김명자굴국밥,분식
닥치고떡볶이,분식
비돈이제돈이,분식
북경,분식
땅스떡볶이,분식
평화시장떡볶이,분식
죠스익스프레스,분식
용무있습니까,분식
행복이싹트면비빔밥,분식
오땅비어,분식
미스트,분식
롸이스페이퍼떡볶이,분식
장미꽃닭발,분식
마라토끼,분식
치킨빠스,분식
신떡순신천할매떡볶이,분식
이영근명장만두,분식
밥밥디라라,분식
맛있는집,분식
길포차,분식
명동칼국수,분식
럭키김밥,분식
탐나는스낵,분식
행복담은불돈가스엔행복김밥,분식
김볶키친,분식
다운타우너,분식
지랄떡볶이,분식
서초통닭,분식
찰미당,분식
미술관X사천마라롱샤마라탕,분식
하루애 치킨 골뱅이 ,분식
하루애 탕수육 깐풍기 ,분식
하루애 낙지볶음 모듬튀김 ,분식
한율막국수,분식
커리146,분식
402떡볶이,분식
찌개마을시골촌,분식
옛날통닭 국물닭발,분식
낙타브루잉,분식
소공연펍,분식
청춘닭볶이,분식
순살싸다리 분식,분식
무명떡볶이,분식
숯불에빠진터미냉면,분식
호족반,분식
사이공핫팟,분식
주별,분식
골드피쉬딤섬퀴진,분식
이야시,분식
이여사한식,분식
한남동그집,분식
심기동김밥,분식
춘천100 순메밀막국수 냉면wellbeingfood,분식
라헬키친,분식
CafeBonny레스토랑,분식
용이네술집,분식
대왕통닭,분식
원조강영숙봉평메밀촌,분식
한국수,분식
홍대주막,분식
테이블스푼,분식
상석,분식
애플치킨,분식
아버지가잡은독도대게회수산,분식
별죽,분식
1980부대찌개,분식
밤선비닭발,분식
나고야우나쥬 히츠마부시,분식
마라반점 포슈아쌀국수역삼점,분식
강남동볶음밥주는쭈꾸미,분식
옛날통닭 국물떡볶이,분식
고섭포차,분식
서울황태,분식
밀본,분식
대창덮밥 대창매운쌀국수,분식
신사동가자,분식
매콤닭볶음탕 안동찜닭,분식
옛날치킨 피자,분식
Pub9595,분식
하우마라탕 대치점,분식
텍사스데브라질,분식
퀸즈블러바드압구정,분식
태백감자탕,분식
아티초크0125,분식
청담면옥,분식
정통일본식돈까스리애,분식
평방옥 설렁탕,분식
한사바리해장국,분식
아메리칸차이니즈제프리웍,분식
엄마밥,분식
1961강남메밀 돈가스,분식
24시선릉백암순대국밥 감자탕,분식
행복탕수육,분식
강남1등족발족삼리,분식
시추안하우스BY모던눌랑,분식
평양냉면봉밀가,분식
오구식당,분식
로칼즈버거바,분식
홍문골,분식
공룡닭발,분식
냉면고집,분식
국산고춧가루로만든떡볶이,분식
우리할매떡볶이,분식
더벤티,카페/디저트
과일샵CAFE리치,카페/디저트
배스킨라빈스,카페/디저트
던킨,카페/디저트
메가MGC커피,카페/디저트
파스쿠찌,카페/디저트
레이어프로젝트,카페/디저트
가유카페,카페/디저트
팔공티,카페/디저트
앨리스의토끼굴,카페/디저트
공차,카페/디저트
대치동제빵소,카페/디저트
카페레이어 베이커리,카페/디저트
만랩커피강남역점,카페/디저트
INFP시바의하루,카페/디저트
던킨라이브,카페/디저트
아토커피,카페/디저트
과일샵CAFE리치,카페/디저트
호야생과일쥬스 눈꽃빙수,카페/디저트
빽다방,카페/디저트
과일샵CAFE리치,카페/디저트
로플로플,카페/디저트
과일에반하다 프루타,카페/디저트
바디쉐프,카페/디저트
드립드랍,카페/디저트
티에라,카페/디저트
몽구떼,카페/디저트
만랩커피,카페/디저트
금커피별빙수,카페/디저트
더샌드 케이크,카페/디저트
공차,카페/디저트
카페달다크로플전문점,카페/디저트
영영샐러드,카페/디저트
 82coffee,카페/디저트
빽다방,카페/디저트
탐앤탐스,카페/디저트
커피데스크With우유아이스크림,카페/디저트
공차,카페/디저트
공차,카페/디저트
오더에스프레소,카페/디저트
Pokeallday포케 샐러드,카페/디저트
어그리커피,카페/디저트
로얄마카롱,카페/디저트
세렝게티  커피,카페/디저트
시베리안빙수킹 카페,카페/디저트
카페희다,카페/디저트
백억커피,카페/디저트
속시원카페,카페/디저트
요거트아이스크림의정석,카페/디저트
대치동꽈배기,카페/디저트
엘팡도넛 카페,카페/디저트
더맛나과일,카페/디저트
순백빙수,카페/디저트
커피브라더,카페/디저트
요거트맨,카페/디저트
카페아에,카페/디저트
가배도,카페/디저트
르뱅룰즈베이커리 커피,카페/디저트
오디오시요거트,카페/디저트
드립드랍,카페/디저트
공차,카페/디저트
샐러리아,카페/디저트
노티드,카페/디저트
카모그라프카페,카페/디저트
투썸플레이스,카페/디저트
이삭토스트,카페/디저트
컴포즈커피,카페/디저트
인생과일푸루츠,카페/디저트
공차,카페/디저트
아이러브크로플,카페/디저트
엔제리너스,카페/디저트
이디야커피,카페/디저트
배스킨라빈스,카페/디저트
빅카모,카페/디저트
배스킨라빈스,카페/디저트
설빙,카페/디저트
할리스,카페/디저트
요거티,카페/디저트
호야빙생과일눈꽃빙수 생과일쥬스,카페/디저트
아마스빈,카페/디저트
카페앳,카페/디저트
황제꽈배기,카페/디저트
반미362,카페/디저트
배스킨라빈스,카페/디저트
오늘도 카페일리터,카페/디저트
소과당,카페/디저트
매크로키친다이어트,카페/디저트
탐앤탐스,카페/디저트
파리크라상,카페/디저트
커피에베이다,카페/디저트
메가MGC커피,카페/디저트
라떼는말이야,카페/디저트
요거멜리아,카페/디저트
뚜레쥬르,카페/디저트
노란꼬무줄눈꽃빙수 와플 커피,카페/디저트
피그커피,카페/디저트
유캔두잇,카페/디저트
샐러드몬스터,카페/디저트
호야프리미엄생과일쥬스앤눈꽃빙수,카페/디저트
요거트아이스크림의정석,카페/디저트
할리스,카페/디저트
올리앤아보,카페/디저트
젠제로,카페/디저트
커피앳웍스,카페/디저트
깡철이,카페/디저트
빽다방,카페/디저트
Grit918,카페/디저트
이선옥청담떡방,카페/디저트
CCCOFFEE,카페/디저트
앙카페 수제마카롱 디저트 ,카페/디저트
epic,카페/디저트
샐리오샐러드 포케,카페/디저트
샐러디,카페/디저트
부부샐러드샌드위치,카페/디저트
밸런스포케샐러드,카페/디저트
해머스미스커피,카페/디저트
카페천국,카페/디저트
서초커피,카페/디저트
폴어반,카페/디저트
종로떡집,카페/디저트
빵마녀,카페/디저트
파리바게뜨,카페/디저트
플래시커피,카페/디저트
마이디주스,카페/디저트
더벤티,카페/디저트
커피볶는집낙타,카페/디저트
할리스,카페/디저트
죠스샌드위치,카페/디저트
크리스피크림도넛,카페/디저트
르뱅룰즈베이커리 커피,카페/디저트
파리바게뜨,카페/디저트
크리스피크림도넛,카페/디저트
채우다,카페/디저트
여왕커피,카페/디저트
요거트맨,카페/디저트
이삭토스트,카페/디저트
팬케이크샵,카페/디저트
라니케이크,카페/디저트
이디야커피,카페/디저트
파리바게뜨,카페/디저트
워너커피 신사점,카페/디저트
히얼스유알커피 샌드위치,카페/디저트
네버랜드,카페/디저트
크리스피크림도넛,카페/디저트
부스터샷커피,카페/디저트
크로플덕,카페/디저트
정성을담은과일세이프룻,카페/디저트
쥬씨,카페/디저트
과일에반하다프루타,카페/디저트
투썸플레이스,카페/디저트
카페희다,카페/디저트
파리크라상,카페/디저트
에그드랍,카페/디저트
에스프레소진,카페/디저트
커피에스페란토,카페/디저트
케익오페라,카페/디저트
파리바게뜨,카페/디저트
프렛피,카페/디저트
배스킨라빈스,카페/디저트
파리크라상,카페/디저트
매스커피,카페/디저트
띠앋,카페/디저트
샐러디,카페/디저트
투썸플레이스,카페/디저트
곤트란쉐리에,카페/디저트
코코버블티,카페/디저트
